Hugoniot 
Temperature Density   Pressure   IntEnergy  SpEntropy   Part. Vel.  Shock Vel. 
K ,          g/cm3   ,   GPa   ,     MJ/kg  , MJ/K/kg ,   km/s ,    km/s
  1.110000e+04,   5.878878e+00,   3.019624e+02,   2.143964e+01,   4.351397e-03,   6.496903e+00,   1.440281e+01
  1.115000e+04,   5.881721e+00,   3.028881e+02,   2.151695e+01,   4.356005e-03,   6.508768e+00,   1.442063e+01
  1.120000e+04,   5.884564e+00,   3.038140e+02,   2.159429e+01,   4.360592e-03,   6.520622e+00,   1.443842e+01
  1.125000e+04,   5.887407e+00,   3.047399e+02,   2.167166e+01,   4.365158e-03,   6.532466e+00,   1.445617e+01
  1.130000e+04,   5.890250e+00,   3.056661e+02,   2.174905e+01,   4.369704e-03,   6.544299e+00,   1.447388e+01
  1.135000e+04,   5.893092e+00,   3.065923e+02,   2.182647e+01,   4.374229e-03,   6.556122e+00,   1.449156e+01
  1.140000e+04,   5.895934e+00,   3.075187e+02,   2.190392e+01,   4.378734e-03,   6.567935e+00,   1.450920e+01
  1.145000e+04,   5.898776e+00,   3.084452e+02,   2.198139e+01,   4.383219e-03,   6.579737e+00,   1.452682e+01
  1.150000e+04,   5.901618e+00,   3.093719e+02,   2.205890e+01,   4.387684e-03,   6.591530e+00,   1.454439e+01
  1.155000e+04,   5.904459e+00,   3.102987e+02,   2.213643e+01,   4.392129e-03,   6.603312e+00,   1.456193e+01
  1.160000e+04,   5.907290e+00,   3.112250e+02,   2.221399e+01,   4.396556e-03,   6.615070e+00,   1.457944e+01
  1.165000e+04,   5.910075e+00,   3.121482e+02,   2.229157e+01,   4.400973e-03,   6.626753e+00,   1.459691e+01
  1.170000e+04,   5.912859e+00,   3.130716e+02,   2.236918e+01,   4.405370e-03,   6.638427e+00,   1.461435e+01
  1.175000e+04,   5.915644e+00,   3.139952e+02,   2.244681e+01,   4.409748e-03,   6.650090e+00,   1.463175e+01
  1.180000e+04,   5.918428e+00,   3.149189e+02,   2.252448e+01,   4.414108e-03,   6.661744e+00,   1.464912e+01
  1.185000e+04,   5.921211e+00,   3.158427e+02,   2.260217e+01,   4.418448e-03,   6.673389e+00,   1.466646e+01
  1.190000e+04,   5.923995e+00,   3.167667e+02,   2.267989e+01,   4.422770e-03,   6.685023e+00,   1.468377e+01
  1.195000e+04,   5.926778e+00,   3.176908e+02,   2.275764e+01,   4.427073e-03,   6.696648e+00,   1.470104e+01
  1.200000e+04,   5.929562e+00,   3.186150e+02,   2.283541e+01,   4.431358e-03,   6.708263e+00,   1.471828e+01
  1.205000e+04,   5.932345e+00,   3.195394e+02,   2.291321e+01,   4.435625e-03,   6.719869e+00,   1.473549e+01
  1.210000e+04,   5.935127e+00,   3.204640e+02,   2.299105e+01,   4.439874e-03,   6.731465e+00,   1.475267e+01
  1.215000e+04,   5.937910e+00,   3.213887e+02,   2.306890e+01,   4.444105e-03,   6.743052e+00,   1.476981e+01
  1.220000e+04,   5.940675e+00,   3.223123e+02,   2.314679e+01,   4.448322e-03,   6.754605e+00,   1.478693e+01
  1.225000e+04,   5.943403e+00,   3.232336e+02,   2.322470e+01,   4.452527e-03,   6.766097e+00,   1.480400e+01
  1.230000e+04,   5.946132e+00,   3.241550e+02,   2.330263e+01,   4.456716e-03,   6.777580e+00,   1.482105e+01
  1.235000e+04,   5.948859e+00,   3.250766e+02,   2.338060e+01,   4.460886e-03,   6.789054e+00,   1.483807e+01
  1.240000e+04,   5.951587e+00,   3.259983e+02,   2.345859e+01,   4.465040e-03,   6.800519e+00,   1.485505e+01
  1.245000e+04,   5.954315e+00,   3.269202e+02,   2.353661e+01,   4.469177e-03,   6.811975e+00,   1.487201e+01
  1.250000e+04,   5.957042e+00,   3.278422e+02,   2.361466e+01,   4.473297e-03,   6.823422e+00,   1.488893e+01
  1.255000e+04,   5.959769e+00,   3.287644e+02,   2.369274e+01,   4.477400e-03,   6.834859e+00,   1.490583e+01
  1.260000e+04,   5.962497e+00,   3.296867e+02,   2.377085e+01,   4.481486e-03,   6.846288e+00,   1.492269e+01
  1.265000e+04,   5.965224e+00,   3.306091e+02,   2.384898e+01,   4.485556e-03,   6.857708e+00,   1.493953e+01
  1.270000e+04,   5.967950e+00,   3.315318e+02,   2.392714e+01,   4.489609e-03,   6.869118e+00,   1.495633e+01
  1.275000e+04,   5.970677e+00,   3.324545e+02,   2.400533e+01,   4.493646e-03,   6.880520e+00,   1.497311e+01
  1.280000e+04,   5.973392e+00,   3.333767e+02,   2.408355e+01,   4.497669e-03,   6.891898e+00,   1.498985e+01
  1.285000e+04,   5.976067e+00,   3.342962e+02,   2.416179e+01,   4.501684e-03,   6.903210e+00,   1.500656e+01
  1.290000e+04,   5.978741e+00,   3.352158e+02,   2.424006e+01,   4.505683e-03,   6.914513e+00,   1.502325e+01
  1.295000e+04,   5.981415e+00,   3.361356e+02,   2.431836e+01,   4.509666e-03,   6.925807e+00,   1.503990e+01
  1.300000e+04,   5.984089e+00,   3.370555e+02,   2.439668e+01,   4.513633e-03,   6.937093e+00,   1.505653e+01
  1.305000e+04,   5.986763e+00,   3.379756e+02,   2.447504e+01,   4.517585e-03,   6.948371e+00,   1.507312e+01
  1.310000e+04,   5.989437e+00,   3.388959e+02,   2.455342e+01,   4.521521e-03,   6.959640e+00,   1.508969e+01
  1.315000e+04,   5.992111e+00,   3.398163e+02,   2.463183e+01,   4.525442e-03,   6.970900e+00,   1.510623e+01
  1.320000e+04,   5.994784e+00,   3.407368e+02,   2.471027e+01,   4.529348e-03,   6.982153e+00,   1.512275e+01
  1.325000e+04,   5.997458e+00,   3.416576e+02,   2.478874e+01,   4.533238e-03,   6.993396e+00,   1.513923e+01
  1.330000e+04,   6.000131e+00,   3.425784e+02,   2.486723e+01,   4.537114e-03,   7.004632e+00,   1.515569e+01
  1.335000e+04,   6.002804e+00,   3.434995e+02,   2.494576e+01,   4.540975e-03,   7.015859e+00,   1.517212e+01
  1.340000e+04,   6.005477e+00,   3.444207e+02,   2.502431e+01,   4.544821e-03,   7.027077e+00,   1.518852e+01
  1.345000e+04,   6.008107e+00,   3.453390e+02,   2.510289e+01,   4.548661e-03,   7.038227e+00,   1.520489e+01
  1.350000e+04,   6.010730e+00,   3.462570e+02,   2.518149e+01,   4.552487e-03,   7.049360e+00,   1.522123e+01
  1.355000e+04,   6.013353e+00,   3.471752e+02,   2.526012e+01,   4.556299e-03,   7.060485e+00,   1.523755e+01
  1.360000e+04,   6.015976e+00,   3.480935e+02,   2.533878e+01,   4.560096e-03,   7.071601e+00,   1.525384e+01
  1.365000e+04,   6.018599e+00,   3.490120e+02,   2.541748e+01,   4.563880e-03,   7.082710e+00,   1.527010e+01
  1.370000e+04,   6.021221e+00,   3.499307e+02,   2.549619e+01,   4.567649e-03,   7.093810e+00,   1.528634e+01
  1.375000e+04,   6.023844e+00,   3.508495e+02,   2.557494e+01,   4.571404e-03,   7.104903e+00,   1.530254e+01
  1.380000e+04,   6.026466e+00,   3.517685e+02,   2.565372e+01,   4.575145e-03,   7.115988e+00,   1.531873e+01
  1.385000e+04,   6.029089e+00,   3.526877e+02,   2.573253e+01,   4.578873e-03,   7.127065e+00,   1.533488e+01
  1.390000e+04,   6.031711e+00,   3.536070e+02,   2.581136e+01,   4.582586e-03,   7.138134e+00,   1.535102e+01
  1.395000e+04,   6.034333e+00,   3.545265e+02,   2.589022e+01,   4.586286e-03,   7.149196e+00,   1.536712e+01
  1.400000e+04,   6.036955e+00,   3.554462e+02,   2.596911e+01,   4.589973e-03,   7.160249e+00,   1.538320e+01
  1.405000e+04,   6.039564e+00,   3.563651e+02,   2.604803e+01,   4.593649e-03,   7.171276e+00,   1.539925e+01
  1.410000e+04,   6.042138e+00,   3.572816e+02,   2.612698e+01,   4.597317e-03,   7.182247e+00,   1.541527e+01
  1.415000e+04,   6.044712e+00,   3.581984e+02,   2.620595e+01,   4.600973e-03,   7.193210e+00,   1.543127e+01
  1.420000e+04,   6.047286e+00,   3.591153e+02,   2.628495e+01,   4.604615e-03,   7.204166e+00,   1.544725e+01
  1.425000e+04,   6.049860e+00,   3.600324e+02,   2.636398e+01,   4.608245e-03,   7.215114e+00,   1.546319e+01
  1.430000e+04,   6.052434e+00,   3.609496e+02,   2.644304e+01,   4.611861e-03,   7.226055e+00,   1.547912e+01
  1.435000e+04,   6.055007e+00,   3.618670e+02,   2.652213e+01,   4.615464e-03,   7.236989e+00,   1.549502e+01
  1.440000e+04,   6.057581e+00,   3.627846e+02,   2.660124e+01,   4.619055e-03,   7.247915e+00,   1.551089e+01
  1.445000e+04,   6.060155e+00,   3.637024e+02,   2.668039e+01,   4.622633e-03,   7.258833e+00,   1.552674e+01
  1.450000e+04,   6.062728e+00,   3.646204e+02,   2.675957e+01,   4.626198e-03,   7.269745e+00,   1.554256e+01
  1.455000e+04,   6.065302e+00,   3.655385e+02,   2.683877e+01,   4.629751e-03,   7.280649e+00,   1.555836e+01
  1.460000e+04,   6.067875e+00,   3.664567e+02,   2.691800e+01,   4.633291e-03,   7.291545e+00,   1.557414e+01
  1.465000e+04,   6.070449e+00,   3.673752e+02,   2.699727e+01,   4.636820e-03,   7.302435e+00,   1.558989e+01
  1.470000e+04,   6.073001e+00,   3.682923e+02,   2.707656e+01,   4.640339e-03,   7.313287e+00,   1.560562e+01
  1.475000e+04,   6.075528e+00,   3.692078e+02,   2.715587e+01,   4.643851e-03,   7.324097e+00,   1.562132e+01
  1.480000e+04,   6.078055e+00,   3.701234e+02,   2.723521e+01,   4.647351e-03,   7.334900e+00,   1.563699e+01
  1.485000e+04,   6.080582e+00,   3.710392e+02,   2.731459e+01,   4.650839e-03,   7.345697e+00,   1.565265e+01
  1.490000e+04,   6.083109e+00,   3.719552e+02,   2.739399e+01,   4.654315e-03,   7.356486e+00,   1.566827e+01
  1.495000e+04,   6.085636e+00,   3.728714e+02,   2.747342e+01,   4.657780e-03,   7.367268e+00,   1.568388e+01
  1.500000e+04,   6.088163e+00,   3.737877e+02,   2.755288e+01,   4.661232e-03,   7.378043e+00,   1.569946e+01
  1.505000e+04,   6.090690e+00,   3.747043e+02,   2.763237e+01,   4.664673e-03,   7.388811e+00,   1.571502e+01
  1.510000e+04,   6.093217e+00,   3.756210e+02,   2.771189e+01,   4.668102e-03,   7.399572e+00,   1.573056e+01
  1.515000e+04,   6.095744e+00,   3.765379e+02,   2.779144e+01,   4.671519e-03,   7.410326e+00,   1.574607e+01
  1.520000e+04,   6.098271e+00,   3.774549e+02,   2.787102e+01,   4.674925e-03,   7.421074e+00,   1.576156e+01
  1.525000e+04,   6.100798e+00,   3.783722e+02,   2.795062e+01,   4.678320e-03,   7.431814e+00,   1.577703e+01
  1.530000e+04,   6.103325e+00,   3.792896e+02,   2.803026e+01,   4.681703e-03,   7.442548e+00,   1.579247e+01
  1.535000e+04,   6.105834e+00,   3.802059e+02,   2.810992e+01,   4.685079e-03,   7.453250e+00,   1.580790e+01
  1.540000e+04,   6.108316e+00,   3.811204e+02,   2.818961e+01,   4.688448e-03,   7.463908e+00,   1.582329e+01
  1.545000e+04,   6.110799e+00,   3.820351e+02,   2.826933e+01,   4.691806e-03,   7.474559e+00,   1.583867e+01
  1.550000e+04,   6.113281e+00,   3.829500e+02,   2.834908e+01,   4.695153e-03,   7.485203e+00,   1.585402e+01
  1.555000e+04,   6.115763e+00,   3.838650e+02,   2.842885e+01,   4.698489e-03,   7.495841e+00,   1.586935e+01
  1.560000e+04,   6.118245e+00,   3.847803e+02,   2.850866e+01,   4.701814e-03,   7.506472e+00,   1.588466e+01
  1.565000e+04,   6.120728e+00,   3.856957e+02,   2.858850e+01,   4.705128e-03,   7.517097e+00,   1.589994e+01
  1.570000e+04,   6.123210e+00,   3.866113e+02,   2.866836e+01,   4.708432e-03,   7.527715e+00,   1.591521e+01
  1.575000e+04,   6.125692e+00,   3.875271e+02,   2.874826e+01,   4.711724e-03,   7.538327e+00,   1.593045e+01
  1.580000e+04,   6.128174e+00,   3.884431e+02,   2.882818e+01,   4.715007e-03,   7.548932e+00,   1.594567e+01
  1.585000e+04,   6.130657e+00,   3.893592e+02,   2.890814e+01,   4.718278e-03,   7.559531e+00,   1.596087e+01
  1.590000e+04,   6.133139e+00,   3.902756e+02,   2.898812e+01,   4.721539e-03,   7.570123e+00,   1.597605e+01
  1.595000e+04,   6.135621e+00,   3.911921e+02,   2.906813e+01,   4.724790e-03,   7.580709e+00,   1.599120e+01
  1.600000e+04,   6.138099e+00,   3.921085e+02,   2.914817e+01,   4.728031e-03,   7.591282e+00,   1.600634e+01
  1.605000e+04,   6.140538e+00,   3.930222e+02,   2.922824e+01,   4.731269e-03,   7.601795e+00,   1.602145e+01
  1.610000e+04,   6.142978e+00,   3.939361e+02,   2.930833e+01,   4.734497e-03,   7.612301e+00,   1.603654e+01
  1.615000e+04,   6.145417e+00,   3.948502e+02,   2.938846e+01,   4.737715e-03,   7.622802e+00,   1.605161e+01
  1.620000e+04,   6.147856e+00,   3.957644e+02,   2.946861e+01,   4.740922e-03,   7.633296e+00,   1.606666e+01
  1.625000e+04,   6.150296e+00,   3.966789e+02,   2.954879e+01,   4.744120e-03,   7.643784e+00,   1.608169e+01
  1.630000e+04,   6.152735e+00,   3.975935e+02,   2.962901e+01,   4.747307e-03,   7.654265e+00,   1.609670e+01
  1.635000e+04,   6.155175e+00,   3.985084e+02,   2.970925e+01,   4.750485e-03,   7.664741e+00,   1.611168e+01
  1.640000e+04,   6.157614e+00,   3.994234e+02,   2.978952e+01,   4.753652e-03,   7.675210e+00,   1.612665e+01
  1.645000e+04,   6.160053e+00,   4.003386e+02,   2.986982e+01,   4.756810e-03,   7.685674e+00,   1.614159e+01
  1.650000e+04,   6.162493e+00,   4.012540e+02,   2.995015e+01,   4.759958e-03,   7.696131e+00,   1.615652e+01
  1.655000e+04,   6.164932e+00,   4.021696e+02,   3.003052e+01,   4.763097e-03,   7.706582e+00,   1.617143e+01
  1.660000e+04,   6.167372e+00,   4.030853e+02,   3.011091e+01,   4.766226e-03,   7.717027e+00,   1.618631e+01
  1.665000e+04,   6.169811e+00,   4.040013e+02,   3.019133e+01,   4.769345e-03,   7.727466e+00,   1.620118e+01
  1.670000e+04,   6.172227e+00,   4.049156e+02,   3.027177e+01,   4.772459e-03,   7.737866e+00,   1.621602e+01
  1.675000e+04,   6.174625e+00,   4.058289e+02,   3.035225e+01,   4.775567e-03,   7.748235e+00,   1.623084e+01
  1.680000e+04,   6.177024e+00,   4.067423e+02,   3.043275e+01,   4.778666e-03,   7.758598e+00,   1.624565e+01
  1.685000e+04,   6.179422e+00,   4.076559e+02,   3.051328e+01,   4.781755e-03,   7.768955e+00,   1.626043e+01
  1.690000e+04,   6.181820e+00,   4.085697e+02,   3.059384e+01,   4.784835e-03,   7.779306e+00,   1.627519e+01
  1.695000e+04,   6.184218e+00,   4.094837e+02,   3.067443e+01,   4.787905e-03,   7.789652e+00,   1.628994e+01
  1.700000e+04,   6.186616e+00,   4.103978e+02,   3.075505e+01,   4.790967e-03,   7.799991e+00,   1.630467e+01
  1.705000e+04,   6.189015e+00,   4.113122e+02,   3.083571e+01,   4.794019e-03,   7.810325e+00,   1.631937e+01
  1.710000e+04,   6.191413e+00,   4.122268e+02,   3.091639e+01,   4.797063e-03,   7.820653e+00,   1.633406e+01
  1.715000e+04,   6.193811e+00,   4.131415e+02,   3.099710e+01,   4.800097e-03,   7.830976e+00,   1.634873e+01
  1.720000e+04,   6.196210e+00,   4.140565e+02,   3.107784e+01,   4.803122e-03,   7.841292e+00,   1.636337e+01
  1.725000e+04,   6.198608e+00,   4.149716e+02,   3.115861e+01,   4.806139e-03,   7.851603e+00,   1.637800e+01
  1.730000e+04,   6.201007e+00,   4.158869e+02,   3.123941e+01,   4.809146e-03,   7.861908e+00,   1.639261e+01
  1.735000e+04,   6.203405e+00,   4.168024e+02,   3.132024e+01,   4.812145e-03,   7.872207e+00,   1.640721e+01
  1.740000e+04,   6.205772e+00,   4.177157e+02,   3.140109e+01,   4.815141e-03,   7.882456e+00,   1.642178e+01
  1.745000e+04,   6.208130e+00,   4.186285e+02,   3.148197e+01,   4.818130e-03,   7.892688e+00,   1.643633e+01
  1.750000e+04,   6.210489e+00,   4.195416e+02,   3.156288e+01,   4.821110e-03,   7.902914e+00,   1.645086e+01
  1.755000e+04,   6.212847e+00,   4.204548e+02,   3.164382e+01,   4.824081e-03,   7.913135e+00,   1.646538e+01
  1.760000e+04,   6.215206e+00,   4.213683e+02,   3.172479e+01,   4.827044e-03,   7.923351e+00,   1.647987e+01
  1.765000e+04,   6.217565e+00,   4.222819e+02,   3.180579e+01,   4.829999e-03,   7.933561e+00,   1.649435e+01
  1.770000e+04,   6.219923e+00,   4.231957e+02,   3.188682e+01,   4.832945e-03,   7.943765e+00,   1.650881e+01
  1.775000e+04,   6.222282e+00,   4.241097e+02,   3.196788e+01,   4.835882e-03,   7.953964e+00,   1.652325e+01
  1.780000e+04,   6.224641e+00,   4.250240e+02,   3.204897e+01,   4.838811e-03,   7.964157e+00,   1.653768e+01
  1.785000e+04,   6.227000e+00,   4.259384e+02,   3.213009e+01,   4.841732e-03,   7.974345e+00,   1.655208e+01
  1.790000e+04,   6.229359e+00,   4.268530e+02,   3.221124e+01,   4.844644e-03,   7.984528e+00,   1.656647e+01
  1.795000e+04,   6.231718e+00,   4.277678e+02,   3.229242e+01,   4.847549e-03,   7.994705e+00,   1.658084e+01
  1.800000e+04,   6.234077e+00,   4.286827e+02,   3.237363e+01,   4.850445e-03,   8.004877e+00,   1.659519e+01
  1.805000e+04,   6.236436e+00,   4.295979e+02,   3.245487e+01,   4.853333e-03,   8.015043e+00,   1.660953e+01
  1.810000e+04,   6.238764e+00,   4.305109e+02,   3.253613e+01,   4.856219e-03,   8.025160e+00,   1.662384e+01
  1.815000e+04,   6.241084e+00,   4.314235e+02,   3.261742e+01,   4.859098e-03,   8.035262e+00,   1.663814e+01
  1.820000e+04,   6.243405e+00,   4.323363e+02,   3.269874e+01,   4.861968e-03,   8.045358e+00,   1.665242e+01
  1.825000e+04,   6.245725e+00,   4.332493e+02,   3.278009e+01,   4.864831e-03,   8.055449e+00,   1.666668e+01
  1.830000e+04,   6.248046e+00,   4.341625e+02,   3.286147e+01,   4.867687e-03,   8.065535e+00,   1.668092e+01
  1.835000e+04,   6.250367e+00,   4.350759e+02,   3.294288e+01,   4.870534e-03,   8.075615e+00,   1.669515e+01
  1.840000e+04,   6.252687e+00,   4.359894e+02,   3.302432e+01,   4.873373e-03,   8.085691e+00,   1.670936e+01
  1.845000e+04,   6.255008e+00,   4.369032e+02,   3.310579e+01,   4.876205e-03,   8.095761e+00,   1.672355e+01
  1.850000e+04,   6.257329e+00,   4.378172e+02,   3.318729e+01,   4.879029e-03,   8.105826e+00,   1.673773e+01
  1.855000e+04,   6.259650e+00,   4.387314e+02,   3.326882e+01,   4.881845e-03,   8.115886e+00,   1.675189e+01
  1.860000e+04,   6.261971e+00,   4.396457e+02,   3.335037e+01,   4.884653e-03,   8.125941e+00,   1.676603e+01
  1.865000e+04,   6.264292e+00,   4.405603e+02,   3.343196e+01,   4.887454e-03,   8.135990e+00,   1.678015e+01
  1.870000e+04,   6.266613e+00,   4.414750e+02,   3.351358e+01,   4.890247e-03,   8.146035e+00,   1.679426e+01
  1.875000e+04,   6.268934e+00,   4.423900e+02,   3.359523e+01,   4.893033e-03,   8.156074e+00,   1.680835e+01
  1.880000e+04,   6.271234e+00,   4.433034e+02,   3.367690e+01,   4.895816e-03,   8.166078e+00,   1.682242e+01
  1.885000e+04,   6.273517e+00,   4.442159e+02,   3.375860e+01,   4.898593e-03,   8.176054e+00,   1.683648e+01
  1.890000e+04,   6.275801e+00,   4.451285e+02,   3.384033e+01,   4.901363e-03,   8.186026e+00,   1.685052e+01
  1.895000e+04,   6.278085e+00,   4.460413e+02,   3.392208e+01,   4.904126e-03,   8.195993e+00,   1.686454e+01
  1.900000e+04,   6.280369e+00,   4.469544e+02,   3.400387e+01,   4.906882e-03,   8.205955e+00,   1.687854e+01
  1.905000e+04,   6.282653e+00,   4.478676e+02,   3.408569e+01,   4.909630e-03,   8.215912e+00,   1.689253e+01
  1.910000e+04,   6.284937e+00,   4.487810e+02,   3.416754e+01,   4.912371e-03,   8.225864e+00,   1.690651e+01
  1.915000e+04,   6.287222e+00,   4.496947e+02,   3.424941e+01,   4.915105e-03,   8.235811e+00,   1.692046e+01
  1.920000e+04,   6.289506e+00,   4.506085e+02,   3.433132e+01,   4.917831e-03,   8.245754e+00,   1.693441e+01
  1.925000e+04,   6.291790e+00,   4.515225e+02,   3.441326e+01,   4.920551e-03,   8.255691e+00,   1.694833e+01
  1.930000e+04,   6.294075e+00,   4.524367e+02,   3.449522e+01,   4.923263e-03,   8.265623e+00,   1.696224e+01
  1.935000e+04,   6.296359e+00,   4.533511e+02,   3.457722e+01,   4.925968e-03,   8.275551e+00,   1.697613e+01
  1.940000e+04,   6.298644e+00,   4.542657e+02,   3.465924e+01,   4.928666e-03,   8.285474e+00,   1.699001e+01
  1.945000e+04,   6.300928e+00,   4.551805e+02,   3.474130e+01,   4.931358e-03,   8.295391e+00,   1.700387e+01
  1.950000e+04,   6.303208e+00,   4.560951e+02,   3.482338e+01,   4.934043e-03,   8.305298e+00,   1.701771e+01
  1.955000e+04,   6.305456e+00,   4.570075e+02,   3.490549e+01,   4.936727e-03,   8.315155e+00,   1.703154e+01
  1.960000e+04,   6.307705e+00,   4.579200e+02,   3.498762e+01,   4.939404e-03,   8.325008e+00,   1.704535e+01
  1.965000e+04,   6.309953e+00,   4.588328e+02,   3.506979e+01,   4.942074e-03,   8.334856e+00,   1.705915e+01
  1.970000e+04,   6.312202e+00,   4.597458e+02,   3.515198e+01,   4.944737e-03,   8.344699e+00,   1.707293e+01
  1.975000e+04,   6.314451e+00,   4.606589e+02,   3.523421e+01,   4.947394e-03,   8.354538e+00,   1.708669e+01
  1.980000e+04,   6.316700e+00,   4.615723e+02,   3.531646e+01,   4.950043e-03,   8.364372e+00,   1.710044e+01
  1.985000e+04,   6.318949e+00,   4.624858e+02,   3.539874e+01,   4.952687e-03,   8.374201e+00,   1.711417e+01
  1.990000e+04,   6.321197e+00,   4.633996e+02,   3.548106e+01,   4.955323e-03,   8.384026e+00,   1.712789e+01
  1.995000e+04,   6.323446e+00,   4.643135e+02,   3.556340e+01,   4.957953e-03,   8.393846e+00,   1.714160e+01
  2.000000e+04,   6.325696e+00,   4.652277e+02,   3.564577e+01,   4.960576e-03,   8.403661e+00,   1.715528e+01
  2.084602e+04,   6.363326e+00,   4.806909e+02,   3.704390e+01,   5.004066e-03,   8.568443e+00,   1.738461e+01
  2.172783e+04,   6.401890e+00,   4.968142e+02,   3.850994e+01,   5.047673e-03,   8.737913e+00,   1.761924e+01
  2.264693e+04,   6.441315e+00,   5.136206e+02,   4.004735e+01,   5.091421e-03,   8.912072e+00,   1.785931e+01
  2.360492e+04,   6.481714e+00,   5.311496e+02,   4.165989e+01,   5.135303e-03,   9.091182e+00,   1.810495e+01
  2.460343e+04,   6.523111e+00,   5.494346e+02,   4.335143e+01,   5.179328e-03,   9.275387e+00,   1.835629e+01
  2.564418e+04,   6.565535e+00,   5.685109e+02,   4.512600e+01,   5.223503e-03,   9.464830e+00,   1.861345e+01
  2.672895e+04,   6.608888e+00,   5.884046e+02,   4.698776e+01,   5.267859e-03,   9.659483e+00,   1.887657e+01
  2.785961e+04,   6.653287e+00,   6.091612e+02,   4.894116e+01,   5.312388e-03,   9.859624e+00,   1.914577e+01
  2.903810e+04,   6.698779e+00,   6.308217e+02,   5.099076e+01,   5.357095e-03,   1.006542e+01,   1.942118e+01
  3.026644e+04,   6.745215e+00,   6.534114e+02,   5.314119e+01,   5.402021e-03,   1.027678e+01,   1.970292e+01
  3.154674e+04,   6.792775e+00,   6.769858e+02,   5.539743e+01,   5.447146e-03,   1.049406e+01,   1.999111e+01
  3.288120e+04,   6.841354e+00,   7.015765e+02,   5.776445e+01,   5.492503e-03,   1.071722e+01,   2.028587e+01
  3.427210e+04,   6.891025e+00,   7.272318e+02,   6.024744e+01,   5.538091e-03,   1.094647e+01,   2.058731e+01
  3.572184e+04,   6.941729e+00,   7.539901e+02,   6.285174e+01,   5.583933e-03,   1.118183e+01,   2.089554e+01
  3.723291e+04,   6.993537e+00,   7.819025e+02,   6.558284e+01,   5.630030e-03,   1.142351e+01,   2.121066e+01
  3.880790e+04,   7.046334e+00,   8.110040e+02,   6.844627e+01,   5.676414e-03,   1.167143e+01,   2.153276e+01
  4.044951e+04,   7.100230e+00,   8.413515e+02,   7.144780e+01,   5.723076e-03,   1.192586e+01,   2.186194e+01
  4.216056e+04,   7.155131e+00,   8.729843e+02,   7.459323e+01,   5.770044e-03,   1.218675e+01,   2.219829e+01
  4.394399e+04,   7.211032e+00,   9.059510e+02,   7.788852e+01,   5.817330e-03,   1.245419e+01,   2.254188e+01
  4.580287e+04,   7.267957e+00,   9.403044e+02,   8.133979e+01,   5.864938e-03,   1.272831e+01,   2.289279e+01
  4.774037e+04,   7.325870e+00,   9.760918e+02,   8.495315e+01,   5.912885e-03,   1.300913e+01,   2.325109e+01
  4.975983e+04,   7.384673e+00,   1.013357e+03,   8.873489e+01,   5.961195e-03,   1.329662e+01,   2.361686e+01
  5.186472e+04,   7.444411e+00,   1.052157e+03,   9.269147e+01,   6.009867e-03,   1.359091e+01,   2.399015e+01
  5.405865e+04,   7.505045e+00,   1.092544e+03,   9.682939e+01,   6.058916e-03,   1.389204e+01,   2.437103e+01
  5.634538e+04,   7.566537e+00,   1.134569e+03,   1.011553e+02,   6.108353e-03,   1.420003e+01,   2.475956e+01
  5.872885e+04,   7.628847e+00,   1.178288e+03,   1.056760e+02,   6.158191e-03,   1.451491e+01,   2.515580e+01
  6.121313e+04,   7.691933e+00,   1.223754e+03,   1.103984e+02,   6.208439e-03,   1.483670e+01,   2.555982e+01
  6.380250e+04,   7.755756e+00,   1.271024e+03,   1.153296e+02,   6.259108e-03,   1.516543e+01,   2.597168e+01
  6.650141e+04,   7.820263e+00,   1.320156e+03,   1.204769e+02,   6.310210e-03,   1.550112e+01,   2.639145e+01
  6.931448e+04,   7.885423e+00,   1.371210e+03,   1.258476e+02,   6.361751e-03,   1.584381e+01,   2.681919e+01
  7.224655e+04,   7.951194e+00,   1.424249e+03,   1.314495e+02,   6.413738e-03,   1.619351e+01,   2.725497e+01
  7.530265e+04,   8.017531e+00,   1.479335e+03,   1.372903e+02,   6.466178e-03,   1.655028e+01,   2.769888e+01
  7.848802e+04,   8.084390e+00,   1.536534e+03,   1.433782e+02,   6.519078e-03,   1.691412e+01,   2.815099e+01
  8.180814e+04,   8.151722e+00,   1.595914e+03,   1.497215e+02,   6.572442e-03,   1.728508e+01,   2.861140e+01
  8.526870e+04,   8.219474e+00,   1.657545e+03,   1.563287e+02,   6.626278e-03,   1.766319e+01,   2.908020e+01
  8.887565e+04,   8.287609e+00,   1.721501e+03,   1.632087e+02,   6.680587e-03,   1.804849e+01,   2.955748e+01
  9.263518e+04,   8.356082e+00,   1.787857e+03,   1.703707e+02,   6.735371e-03,   1.844104e+01,   3.004335e+01
  9.655373e+04,   8.424846e+00,   1.856691e+03,   1.778242e+02,   6.790632e-03,   1.884087e+01,   3.053793e+01
  1.006380e+05,   8.493859e+00,   1.928085e+03,   1.855789e+02,   6.846370e-03,   1.924806e+01,   3.104133e+01
  1.048951e+05,   8.563076e+00,   2.002126e+03,   1.936451e+02,   6.902585e-03,   1.966266e+01,   3.155369e+01
  1.093323e+05,   8.632454e+00,   2.078901e+03,   2.020335e+02,   6.959275e-03,   2.008475e+01,   3.207514e+01
