Hugoniot 
Temperature Density   Pressure   IntEnergy  SpEntropy   Part. Vel.  Shock Vel. 
K ,          g/cm3   ,   GPa   ,     MJ/kg  , MJ/K/kg ,   km/s ,    km/s
  1.125000e+04,   5.983275e+00,   2.844644e+02,   2.071593e+01,   4.748178e-03,   6.372446e+00,   1.383320e+01
  1.130000e+04,   5.986679e+00,   2.854199e+02,   2.079777e+01,   4.752932e-03,   6.385264e+00,   1.385180e+01
  1.135000e+04,   5.990081e+00,   2.863753e+02,   2.087961e+01,   4.757664e-03,   6.398066e+00,   1.387036e+01
  1.140000e+04,   5.993482e+00,   2.873306e+02,   2.096145e+01,   4.762374e-03,   6.410851e+00,   1.388887e+01
  1.145000e+04,   5.996881e+00,   2.882857e+02,   2.104329e+01,   4.767061e-03,   6.423620e+00,   1.390734e+01
  1.150000e+04,   6.000279e+00,   2.892407e+02,   2.112513e+01,   4.771726e-03,   6.436373e+00,   1.392576e+01
  1.155000e+04,   6.003675e+00,   2.901955e+02,   2.120697e+01,   4.776370e-03,   6.449109e+00,   1.394414e+01
  1.160000e+04,   6.007045e+00,   2.911485e+02,   2.128880e+01,   4.780995e-03,   6.461796e+00,   1.396247e+01
  1.165000e+04,   6.010370e+00,   2.920986e+02,   2.137061e+01,   4.785604e-03,   6.474408e+00,   1.398075e+01
  1.170000e+04,   6.013693e+00,   2.930485e+02,   2.145241e+01,   4.790191e-03,   6.487004e+00,   1.399898e+01
  1.175000e+04,   6.017015e+00,   2.939983e+02,   2.153422e+01,   4.794758e-03,   6.499585e+00,   1.401716e+01
  1.180000e+04,   6.020335e+00,   2.949480e+02,   2.161603e+01,   4.799303e-03,   6.512150e+00,   1.403531e+01
  1.185000e+04,   6.023654e+00,   2.958975e+02,   2.169784e+01,   4.803828e-03,   6.524699e+00,   1.405341e+01
  1.190000e+04,   6.026972e+00,   2.968470e+02,   2.177965e+01,   4.808332e-03,   6.537234e+00,   1.407147e+01
  1.195000e+04,   6.030288e+00,   2.977962e+02,   2.186146e+01,   4.812816e-03,   6.549752e+00,   1.408949e+01
  1.200000e+04,   6.033603e+00,   2.987454e+02,   2.194327e+01,   4.817279e-03,   6.562256e+00,   1.410746e+01
  1.205000e+04,   6.036916e+00,   2.996944e+02,   2.202508e+01,   4.821723e-03,   6.574744e+00,   1.412540e+01
  1.210000e+04,   6.040201e+00,   3.006414e+02,   2.210688e+01,   4.826149e-03,   6.587180e+00,   1.414328e+01
  1.215000e+04,   6.043446e+00,   3.015858e+02,   2.218866e+01,   4.830561e-03,   6.599549e+00,   1.416112e+01
  1.220000e+04,   6.046689e+00,   3.025301e+02,   2.227044e+01,   4.834954e-03,   6.611904e+00,   1.417891e+01
  1.225000e+04,   6.049931e+00,   3.034742e+02,   2.235222e+01,   4.839326e-03,   6.624244e+00,   1.419667e+01
  1.230000e+04,   6.053172e+00,   3.044183e+02,   2.243400e+01,   4.843680e-03,   6.636569e+00,   1.421438e+01
  1.235000e+04,   6.056412e+00,   3.053622e+02,   2.251579e+01,   4.848014e-03,   6.648879e+00,   1.423206e+01
  1.240000e+04,   6.059650e+00,   3.063059e+02,   2.259757e+01,   4.852329e-03,   6.661175e+00,   1.424969e+01
  1.245000e+04,   6.062887e+00,   3.072496e+02,   2.267936e+01,   4.856626e-03,   6.673456e+00,   1.426729e+01
  1.250000e+04,   6.066122e+00,   3.081931e+02,   2.276115e+01,   4.860904e-03,   6.685723e+00,   1.428484e+01
  1.255000e+04,   6.069356e+00,   3.091366e+02,   2.284294e+01,   4.865163e-03,   6.697976e+00,   1.430236e+01
  1.260000e+04,   6.072575e+00,   3.100789e+02,   2.292472e+01,   4.869405e-03,   6.710195e+00,   1.431983e+01
  1.265000e+04,   6.075743e+00,   3.110178e+02,   2.300647e+01,   4.873636e-03,   6.722333e+00,   1.433726e+01
  1.270000e+04,   6.078911e+00,   3.119567e+02,   2.308823e+01,   4.877848e-03,   6.734458e+00,   1.435465e+01
  1.275000e+04,   6.082077e+00,   3.128954e+02,   2.316999e+01,   4.882043e-03,   6.746569e+00,   1.437200e+01
  1.280000e+04,   6.085242e+00,   3.138340e+02,   2.325175e+01,   4.886219e-03,   6.758666e+00,   1.438931e+01
  1.285000e+04,   6.088405e+00,   3.147725e+02,   2.333352e+01,   4.890378e-03,   6.770750e+00,   1.440658e+01
  1.290000e+04,   6.091567e+00,   3.157109e+02,   2.341528e+01,   4.894520e-03,   6.782819e+00,   1.442382e+01
  1.295000e+04,   6.094729e+00,   3.166492e+02,   2.349705e+01,   4.898644e-03,   6.794875e+00,   1.444102e+01
  1.300000e+04,   6.097888e+00,   3.175874e+02,   2.357882e+01,   4.902750e-03,   6.806917e+00,   1.445818e+01
  1.305000e+04,   6.101047e+00,   3.185255e+02,   2.366060e+01,   4.906840e-03,   6.818946e+00,   1.447531e+01
  1.310000e+04,   6.104204e+00,   3.194634e+02,   2.374237e+01,   4.910912e-03,   6.830961e+00,   1.449240e+01
  1.315000e+04,   6.107312e+00,   3.203980e+02,   2.382412e+01,   4.914974e-03,   6.842898e+00,   1.450944e+01
  1.320000e+04,   6.110407e+00,   3.213316e+02,   2.390587e+01,   4.919020e-03,   6.854805e+00,   1.452644e+01
  1.325000e+04,   6.113500e+00,   3.222652e+02,   2.398761e+01,   4.923050e-03,   6.866698e+00,   1.454341e+01
  1.330000e+04,   6.116592e+00,   3.231986e+02,   2.406936e+01,   4.927063e-03,   6.878579e+00,   1.456035e+01
  1.335000e+04,   6.119683e+00,   3.241320e+02,   2.415111e+01,   4.931060e-03,   6.890447e+00,   1.457724e+01
  1.340000e+04,   6.122773e+00,   3.250652e+02,   2.423287e+01,   4.935041e-03,   6.902301e+00,   1.459411e+01
  1.345000e+04,   6.125862e+00,   3.259984e+02,   2.431463e+01,   4.939005e-03,   6.914143e+00,   1.461094e+01
  1.350000e+04,   6.128949e+00,   3.269315e+02,   2.439639e+01,   4.942954e-03,   6.925972e+00,   1.462773e+01
  1.355000e+04,   6.132036e+00,   3.278645e+02,   2.447816e+01,   4.946887e-03,   6.937788e+00,   1.464449e+01
  1.360000e+04,   6.135121e+00,   3.287974e+02,   2.455992e+01,   4.950803e-03,   6.949591e+00,   1.466121e+01
  1.365000e+04,   6.138198e+00,   3.297297e+02,   2.464169e+01,   4.954705e-03,   6.961374e+00,   1.467790e+01
  1.370000e+04,   6.141223e+00,   3.306584e+02,   2.472343e+01,   4.958598e-03,   6.973073e+00,   1.469455e+01
  1.375000e+04,   6.144247e+00,   3.315870e+02,   2.480517e+01,   4.962476e-03,   6.984760e+00,   1.471116e+01
  1.380000e+04,   6.147270e+00,   3.325155e+02,   2.488692e+01,   4.966338e-03,   6.996435e+00,   1.472774e+01
  1.385000e+04,   6.150292e+00,   3.334440e+02,   2.496867e+01,   4.970185e-03,   7.008097e+00,   1.474428e+01
  1.390000e+04,   6.153313e+00,   3.343724e+02,   2.505042e+01,   4.974017e-03,   7.019748e+00,   1.476080e+01
  1.395000e+04,   6.156332e+00,   3.353006e+02,   2.513218e+01,   4.977834e-03,   7.031386e+00,   1.477728e+01
  1.400000e+04,   6.159351e+00,   3.362289e+02,   2.521394e+01,   4.981636e-03,   7.043012e+00,   1.479372e+01
  1.405000e+04,   6.162368e+00,   3.371570e+02,   2.529571e+01,   4.985424e-03,   7.054626e+00,   1.481014e+01
  1.410000e+04,   6.165384e+00,   3.380851e+02,   2.537748e+01,   4.989196e-03,   7.066228e+00,   1.482652e+01
  1.415000e+04,   6.168400e+00,   3.390130e+02,   2.545925e+01,   4.992954e-03,   7.077818e+00,   1.484287e+01
  1.420000e+04,   6.171404e+00,   3.399402e+02,   2.554102e+01,   4.996699e-03,   7.089383e+00,   1.485919e+01
  1.425000e+04,   6.174361e+00,   3.408642e+02,   2.562277e+01,   5.000436e-03,   7.100874e+00,   1.487546e+01
  1.430000e+04,   6.177318e+00,   3.417880e+02,   2.570452e+01,   5.004158e-03,   7.112353e+00,   1.489171e+01
  1.435000e+04,   6.180273e+00,   3.427118e+02,   2.578628e+01,   5.007866e-03,   7.123821e+00,   1.490792e+01
  1.440000e+04,   6.183228e+00,   3.436355e+02,   2.586804e+01,   5.011560e-03,   7.135277e+00,   1.492410e+01
  1.445000e+04,   6.186182e+00,   3.445592e+02,   2.594981e+01,   5.015240e-03,   7.146721e+00,   1.494025e+01
  1.450000e+04,   6.189134e+00,   3.454828e+02,   2.603158e+01,   5.018906e-03,   7.158155e+00,   1.495637e+01
  1.455000e+04,   6.192086e+00,   3.464063e+02,   2.611335e+01,   5.022559e-03,   7.169577e+00,   1.497246e+01
  1.460000e+04,   6.195036e+00,   3.473298e+02,   2.619514e+01,   5.026197e-03,   7.180987e+00,   1.498852e+01
  1.465000e+04,   6.197986e+00,   3.482532e+02,   2.627692e+01,   5.029823e-03,   7.192387e+00,   1.500455e+01
  1.470000e+04,   6.200934e+00,   3.491766e+02,   2.635871e+01,   5.033435e-03,   7.203775e+00,   1.502055e+01
  1.475000e+04,   6.203882e+00,   3.500999e+02,   2.644051e+01,   5.037033e-03,   7.215152e+00,   1.503652e+01
  1.480000e+04,   6.206775e+00,   3.510193e+02,   2.652228e+01,   5.040625e-03,   7.226445e+00,   1.505245e+01
  1.485000e+04,   6.209667e+00,   3.519387e+02,   2.660405e+01,   5.044204e-03,   7.237727e+00,   1.506835e+01
  1.490000e+04,   6.212559e+00,   3.528580e+02,   2.668583e+01,   5.047770e-03,   7.248998e+00,   1.508422e+01
  1.495000e+04,   6.215449e+00,   3.537773e+02,   2.676761e+01,   5.051322e-03,   7.260259e+00,   1.510006e+01
  1.500000e+04,   6.218339e+00,   3.546965e+02,   2.684941e+01,   5.054862e-03,   7.271509e+00,   1.511587e+01
  1.505000e+04,   6.221228e+00,   3.556157e+02,   2.693120e+01,   5.058389e-03,   7.282748e+00,   1.513166e+01
  1.510000e+04,   6.224115e+00,   3.565348e+02,   2.701300e+01,   5.061903e-03,   7.293976e+00,   1.514741e+01
  1.515000e+04,   6.227002e+00,   3.574539e+02,   2.709481e+01,   5.065405e-03,   7.305194e+00,   1.516314e+01
  1.520000e+04,   6.229888e+00,   3.583729e+02,   2.717663e+01,   5.068894e-03,   7.316401e+00,   1.517884e+01
  1.525000e+04,   6.232773e+00,   3.592919e+02,   2.725845e+01,   5.072371e-03,   7.327598e+00,   1.519451e+01
  1.530000e+04,   6.235657e+00,   3.602109e+02,   2.734028e+01,   5.075835e-03,   7.338784e+00,   1.521016e+01
  1.535000e+04,   6.238511e+00,   3.611277e+02,   2.742209e+01,   5.079291e-03,   7.349920e+00,   1.522576e+01
  1.540000e+04,   6.241342e+00,   3.620428e+02,   2.750390e+01,   5.082737e-03,   7.361015e+00,   1.524134e+01
  1.545000e+04,   6.244172e+00,   3.629580e+02,   2.758571e+01,   5.086171e-03,   7.372100e+00,   1.525689e+01
  1.550000e+04,   6.247001e+00,   3.638730e+02,   2.766753e+01,   5.089593e-03,   7.383175e+00,   1.527241e+01
  1.555000e+04,   6.249830e+00,   3.647881e+02,   2.774936e+01,   5.093004e-03,   7.394240e+00,   1.528791e+01
  1.560000e+04,   6.252657e+00,   3.657031e+02,   2.783119e+01,   5.096402e-03,   7.405295e+00,   1.530338e+01
  1.565000e+04,   6.255484e+00,   3.666181e+02,   2.791303e+01,   5.099788e-03,   7.416340e+00,   1.531882e+01
  1.570000e+04,   6.258310e+00,   3.675331e+02,   2.799488e+01,   5.103163e-03,   7.427374e+00,   1.533423e+01
  1.575000e+04,   6.261135e+00,   3.684480e+02,   2.807674e+01,   5.106526e-03,   7.438399e+00,   1.534962e+01
  1.580000e+04,   6.263960e+00,   3.693629e+02,   2.815860e+01,   5.109877e-03,   7.449414e+00,   1.536498e+01
  1.585000e+04,   6.266783e+00,   3.702778e+02,   2.824047e+01,   5.113217e-03,   7.460419e+00,   1.538032e+01
  1.590000e+04,   6.269606e+00,   3.711926e+02,   2.832235e+01,   5.116546e-03,   7.471415e+00,   1.539563e+01
  1.595000e+04,   6.272383e+00,   3.721042e+02,   2.840420e+01,   5.119869e-03,   7.482340e+00,   1.541090e+01
  1.600000e+04,   6.275155e+00,   3.730154e+02,   2.848606e+01,   5.123181e-03,   7.493248e+00,   1.542615e+01
  1.605000e+04,   6.277926e+00,   3.739265e+02,   2.856793e+01,   5.126482e-03,   7.504147e+00,   1.544137e+01
  1.610000e+04,   6.280696e+00,   3.748377e+02,   2.864980e+01,   5.129772e-03,   7.515036e+00,   1.545657e+01
  1.615000e+04,   6.283466e+00,   3.757488e+02,   2.873168e+01,   5.133050e-03,   7.525916e+00,   1.547174e+01
  1.620000e+04,   6.286234e+00,   3.766599e+02,   2.881358e+01,   5.136318e-03,   7.536787e+00,   1.548688e+01
  1.625000e+04,   6.289002e+00,   3.775710e+02,   2.889547e+01,   5.139575e-03,   7.547648e+00,   1.550201e+01
  1.630000e+04,   6.291769e+00,   3.784820e+02,   2.897738e+01,   5.142821e-03,   7.558500e+00,   1.551710e+01
  1.635000e+04,   6.294535e+00,   3.793931e+02,   2.905930e+01,   5.146056e-03,   7.569342e+00,   1.553217e+01
  1.640000e+04,   6.297301e+00,   3.803041e+02,   2.914122e+01,   5.149281e-03,   7.580175e+00,   1.554722e+01
  1.645000e+04,   6.300066e+00,   3.812152e+02,   2.922315e+01,   5.152495e-03,   7.590999e+00,   1.556224e+01
  1.650000e+04,   6.302830e+00,   3.821262e+02,   2.930510e+01,   5.155698e-03,   7.601814e+00,   1.557724e+01
  1.655000e+04,   6.305547e+00,   3.830338e+02,   2.938701e+01,   5.158897e-03,   7.612556e+00,   1.559220e+01
  1.660000e+04,   6.308262e+00,   3.839412e+02,   2.946894e+01,   5.162085e-03,   7.623287e+00,   1.560714e+01
  1.665000e+04,   6.310977e+00,   3.848487e+02,   2.955087e+01,   5.165263e-03,   7.634010e+00,   1.562206e+01
  1.670000e+04,   6.313690e+00,   3.857561e+02,   2.963281e+01,   5.168431e-03,   7.644723e+00,   1.563695e+01
  1.675000e+04,   6.316403e+00,   3.866636e+02,   2.971476e+01,   5.171588e-03,   7.655428e+00,   1.565182e+01
  1.680000e+04,   6.319116e+00,   3.875710e+02,   2.979673e+01,   5.174735e-03,   7.666124e+00,   1.566666e+01
  1.685000e+04,   6.321827e+00,   3.884785e+02,   2.987870e+01,   5.177872e-03,   7.676811e+00,   1.568148e+01
  1.690000e+04,   6.324538e+00,   3.893859e+02,   2.996068e+01,   5.181000e-03,   7.687489e+00,   1.569628e+01
  1.695000e+04,   6.327248e+00,   3.902934e+02,   3.004266e+01,   5.184117e-03,   7.698159e+00,   1.571105e+01
  1.700000e+04,   6.329958e+00,   3.912008e+02,   3.012466e+01,   5.187224e-03,   7.708820e+00,   1.572580e+01
  1.705000e+04,   6.332667e+00,   3.921083e+02,   3.020667e+01,   5.190321e-03,   7.719472e+00,   1.574053e+01
  1.710000e+04,   6.335375e+00,   3.930157e+02,   3.028869e+01,   5.193409e-03,   7.730115e+00,   1.575523e+01
  1.715000e+04,   6.338046e+00,   3.939204e+02,   3.037069e+01,   5.196491e-03,   7.740700e+00,   1.576991e+01
  1.720000e+04,   6.340707e+00,   3.948244e+02,   3.045269e+01,   5.199565e-03,   7.751264e+00,   1.578456e+01
  1.725000e+04,   6.343368e+00,   3.957285e+02,   3.053471e+01,   5.202629e-03,   7.761819e+00,   1.579919e+01
  1.730000e+04,   6.346027e+00,   3.966325e+02,   3.061673e+01,   5.205684e-03,   7.772366e+00,   1.581379e+01
  1.735000e+04,   6.348687e+00,   3.975365e+02,   3.069876e+01,   5.208729e-03,   7.782904e+00,   1.582837e+01
  1.740000e+04,   6.351345e+00,   3.984406e+02,   3.078081e+01,   5.211765e-03,   7.793435e+00,   1.584293e+01
  1.745000e+04,   6.354003e+00,   3.993446e+02,   3.086286e+01,   5.214791e-03,   7.803956e+00,   1.585747e+01
  1.750000e+04,   6.356660e+00,   4.002487e+02,   3.094492e+01,   5.217808e-03,   7.814470e+00,   1.587199e+01
  1.755000e+04,   6.359317e+00,   4.011528e+02,   3.102700e+01,   5.220816e-03,   7.824976e+00,   1.588648e+01
  1.760000e+04,   6.361973e+00,   4.020569e+02,   3.110908e+01,   5.223814e-03,   7.835473e+00,   1.590096e+01
  1.765000e+04,   6.364629e+00,   4.029610e+02,   3.119118e+01,   5.226803e-03,   7.845962e+00,   1.591541e+01
  1.770000e+04,   6.367283e+00,   4.038651e+02,   3.127329e+01,   5.229783e-03,   7.856443e+00,   1.592984e+01
  1.775000e+04,   6.369921e+00,   4.047680e+02,   3.135539e+01,   5.232757e-03,   7.866893e+00,   1.594424e+01
  1.780000e+04,   6.372530e+00,   4.056688e+02,   3.143748e+01,   5.235724e-03,   7.877298e+00,   1.595862e+01
  1.785000e+04,   6.375139e+00,   4.065696e+02,   3.151959e+01,   5.238683e-03,   7.887694e+00,   1.597297e+01
  1.790000e+04,   6.377748e+00,   4.074705e+02,   3.160170e+01,   5.241633e-03,   7.898083e+00,   1.598731e+01
  1.795000e+04,   6.380355e+00,   4.083713e+02,   3.168383e+01,   5.244574e-03,   7.908464e+00,   1.600162e+01
  1.800000e+04,   6.382962e+00,   4.092722e+02,   3.176597e+01,   5.247506e-03,   7.918836e+00,   1.601592e+01
  1.805000e+04,   6.385569e+00,   4.101731e+02,   3.184812e+01,   5.250429e-03,   7.929202e+00,   1.603019e+01
  1.810000e+04,   6.388175e+00,   4.110741e+02,   3.193028e+01,   5.253344e-03,   7.939559e+00,   1.604444e+01
  1.815000e+04,   6.390781e+00,   4.119750e+02,   3.201245e+01,   5.256250e-03,   7.949909e+00,   1.605867e+01
  1.820000e+04,   6.393385e+00,   4.128760e+02,   3.209463e+01,   5.259147e-03,   7.960251e+00,   1.607289e+01
  1.825000e+04,   6.395990e+00,   4.137770e+02,   3.217683e+01,   5.262036e-03,   7.970585e+00,   1.608708e+01
  1.830000e+04,   6.398594e+00,   4.146781e+02,   3.225903e+01,   5.264917e-03,   7.980912e+00,   1.610125e+01
  1.835000e+04,   6.401197e+00,   4.155792e+02,   3.234125e+01,   5.267789e-03,   7.991231e+00,   1.611540e+01
  1.840000e+04,   6.403769e+00,   4.164779e+02,   3.242345e+01,   5.270656e-03,   8.001501e+00,   1.612952e+01
  1.845000e+04,   6.406329e+00,   4.173758e+02,   3.250566e+01,   5.273516e-03,   8.011746e+00,   1.614362e+01
  1.850000e+04,   6.408888e+00,   4.182736e+02,   3.258788e+01,   5.276369e-03,   8.021984e+00,   1.615770e+01
  1.855000e+04,   6.411446e+00,   4.191716e+02,   3.267011e+01,   5.279213e-03,   8.032215e+00,   1.617176e+01
  1.860000e+04,   6.414004e+00,   4.200695e+02,   3.275236e+01,   5.282048e-03,   8.042438e+00,   1.618581e+01
  1.865000e+04,   6.416562e+00,   4.209675e+02,   3.283461e+01,   5.284876e-03,   8.052654e+00,   1.619983e+01
  1.870000e+04,   6.419119e+00,   4.218655e+02,   3.291688e+01,   5.287695e-03,   8.062863e+00,   1.621383e+01
  1.875000e+04,   6.421675e+00,   4.227636e+02,   3.299916e+01,   5.290507e-03,   8.073065e+00,   1.622782e+01
  1.880000e+04,   6.424231e+00,   4.236617e+02,   3.308145e+01,   5.293310e-03,   8.083259e+00,   1.624178e+01
  1.885000e+04,   6.426786e+00,   4.245598e+02,   3.316375e+01,   5.296106e-03,   8.093446e+00,   1.625572e+01
  1.890000e+04,   6.429341e+00,   4.254580e+02,   3.324607e+01,   5.298893e-03,   8.103626e+00,   1.626965e+01
  1.895000e+04,   6.431896e+00,   4.263562e+02,   3.332840e+01,   5.301673e-03,   8.113798e+00,   1.628356e+01
  1.900000e+04,   6.434450e+00,   4.272544e+02,   3.341074e+01,   5.304445e-03,   8.123964e+00,   1.629745e+01
  1.905000e+04,   6.436970e+00,   4.281501e+02,   3.349306e+01,   5.307213e-03,   8.134076e+00,   1.631131e+01
  1.910000e+04,   6.439482e+00,   4.290453e+02,   3.357540e+01,   5.309974e-03,   8.144171e+00,   1.632515e+01
  1.915000e+04,   6.441993e+00,   4.299404e+02,   3.365774e+01,   5.312728e-03,   8.154259e+00,   1.633897e+01
  1.920000e+04,   6.444504e+00,   4.308356e+02,   3.374010e+01,   5.315474e-03,   8.164340e+00,   1.635278e+01
  1.925000e+04,   6.447014e+00,   4.317309e+02,   3.382247e+01,   5.318212e-03,   8.174414e+00,   1.636656e+01
  1.930000e+04,   6.449524e+00,   4.326262e+02,   3.390485e+01,   5.320943e-03,   8.184481e+00,   1.638033e+01
  1.935000e+04,   6.452034e+00,   4.335216e+02,   3.398725e+01,   5.323666e-03,   8.194541e+00,   1.639408e+01
  1.940000e+04,   6.454543e+00,   4.344170e+02,   3.406966e+01,   5.326381e-03,   8.204595e+00,   1.640781e+01
  1.945000e+04,   6.457051e+00,   4.353124e+02,   3.415208e+01,   5.329090e-03,   8.214641e+00,   1.642152e+01
  1.950000e+04,   6.459559e+00,   4.362079e+02,   3.423452e+01,   5.331790e-03,   8.224681e+00,   1.643522e+01
  1.955000e+04,   6.462067e+00,   4.371035e+02,   3.431697e+01,   5.334484e-03,   8.234714e+00,   1.644889e+01
  1.960000e+04,   6.464574e+00,   4.379991e+02,   3.439943e+01,   5.337170e-03,   8.244740e+00,   1.646255e+01
  1.965000e+04,   6.467081e+00,   4.388947e+02,   3.448190e+01,   5.339849e-03,   8.254759e+00,   1.647619e+01
  1.970000e+04,   6.469561e+00,   4.397884e+02,   3.456437e+01,   5.342523e-03,   8.264737e+00,   1.648981e+01
  1.975000e+04,   6.472027e+00,   4.406810e+02,   3.464684e+01,   5.345193e-03,   8.274688e+00,   1.650341e+01
  1.980000e+04,   6.474493e+00,   4.415737e+02,   3.472932e+01,   5.347855e-03,   8.284633e+00,   1.651699e+01
  1.985000e+04,   6.476958e+00,   4.424664e+02,   3.481181e+01,   5.350509e-03,   8.294572e+00,   1.653055e+01
  1.990000e+04,   6.479423e+00,   4.433592e+02,   3.489432e+01,   5.353157e-03,   8.304504e+00,   1.654409e+01
  1.995000e+04,   6.481888e+00,   4.442520e+02,   3.497685e+01,   5.355798e-03,   8.314429e+00,   1.655762e+01
  2.000000e+04,   6.484352e+00,   4.451449e+02,   3.505938e+01,   5.358432e-03,   8.324348e+00,   1.657113e+01
  2.084602e+04,   6.525591e+00,   4.602311e+02,   3.645770e+01,   5.402011e-03,   8.490686e+00,   1.679709e+01
  2.172783e+04,   6.567655e+00,   4.759114e+02,   3.791888e+01,   5.445581e-03,   8.661123e+00,   1.702758e+01
  2.264693e+04,   6.610446e+00,   4.922038e+02,   3.944602e+01,   5.489167e-03,   8.835623e+00,   1.726270e+01
  2.360492e+04,   6.654125e+00,   5.091488e+02,   4.104267e+01,   5.532766e-03,   9.014514e+00,   1.750263e+01
  2.460343e+04,   6.698722e+00,   5.267775e+02,   4.271238e+01,   5.576388e-03,   9.197940e+00,   1.774752e+01
  2.564418e+04,   6.744097e+00,   5.451082e+02,   4.445872e+01,   5.620065e-03,   9.385817e+00,   1.799747e+01
  2.672895e+04,   6.790438e+00,   5.641878e+02,   4.628574e+01,   5.663789e-03,   9.578512e+00,   1.825268e+01
  2.785961e+04,   6.837692e+00,   5.840444e+02,   4.819742e+01,   5.707583e-03,   9.776060e+00,   1.851326e+01
  2.903810e+04,   6.885864e+00,   6.047123e+02,   5.019796e+01,   5.751461e-03,   9.978581e+00,   1.877937e+01
  3.026644e+04,   6.935022e+00,   6.262323e+02,   5.229177e+01,   5.795431e-03,   1.018628e+01,   1.905114e+01
  3.154674e+04,   6.985102e+00,   6.486353e+02,   5.448328e+01,   5.839517e-03,   1.039917e+01,   1.932871e+01
  3.288120e+04,   7.036187e+00,   6.719660e+02,   5.677724e+01,   5.883723e-03,   1.061748e+01,   1.961222e+01
  3.427210e+04,   7.088241e+00,   6.962598e+02,   5.917837e+01,   5.928069e-03,   1.084127e+01,   1.990178e+01
  3.572184e+04,   7.141263e+00,   7.215566e+02,   6.169162e+01,   5.972570e-03,   1.107065e+01,   2.019753e+01
  3.723291e+04,   7.195325e+00,   7.479041e+02,   6.432212e+01,   6.017233e-03,   1.130581e+01,   2.049958e+01
  3.880790e+04,   7.250297e+00,   7.753319e+02,   6.707488e+01,   6.062088e-03,   1.154669e+01,   2.080804e+01
  4.044951e+04,   7.306274e+00,   8.038921e+02,   6.995531e+01,   6.107136e-03,   1.179350e+01,   2.112302e+01
  4.216056e+04,   7.363248e+00,   8.336281e+02,   7.296878e+01,   6.152393e-03,   1.204634e+01,   2.144461e+01
  4.394399e+04,   7.421152e+00,   8.645787e+02,   7.612074e+01,   6.197879e-03,   1.230521e+01,   2.177290e+01
  4.580287e+04,   7.479977e+00,   8.967890e+02,   7.941680e+01,   6.243608e-03,   1.257019e+01,   2.210799e+01
  4.774037e+04,   7.539737e+00,   9.303075e+02,   8.286265e+01,   6.289590e-03,   1.284139e+01,   2.244995e+01
  4.975983e+04,   7.600405e+00,   9.651799e+02,   8.646411e+01,   6.335838e-03,   1.311886e+01,   2.279886e+01
  5.186472e+04,   7.661950e+00,   1.001452e+03,   9.022706e+01,   6.382368e-03,   1.340264e+01,   2.315480e+01
  5.405865e+04,   7.724341e+00,   1.039172e+03,   9.415749e+01,   6.429192e-03,   1.369277e+01,   2.351782e+01
  5.634538e+04,   7.787535e+00,   1.078387e+03,   9.826150e+01,   6.476325e-03,   1.398929e+01,   2.388801e+01
  5.872885e+04,   7.851497e+00,   1.119145e+03,   1.025453e+02,   6.523778e-03,   1.429222e+01,   2.426542e+01
  6.121313e+04,   7.916206e+00,   1.161500e+03,   1.070153e+02,   6.571561e-03,   1.460162e+01,   2.465011e+01
  6.380250e+04,   7.981625e+00,   1.205502e+03,   1.116780e+02,   6.619686e-03,   1.491753e+01,   2.504217e+01
  6.650141e+04,   8.047714e+00,   1.251205e+03,   1.165400e+02,   6.668163e-03,   1.523997e+01,   2.544165e+01
  6.931448e+04,   8.114433e+00,   1.298663e+03,   1.216081e+02,   6.717001e-03,   1.556898e+01,   2.584862e+01
  7.224655e+04,   8.181740e+00,   1.347933e+03,   1.268893e+02,   6.766209e-03,   1.590458e+01,   2.626316e+01
  7.530265e+04,   8.249594e+00,   1.399072e+03,   1.323909e+02,   6.815796e-03,   1.624681e+01,   2.668534e+01
  7.848802e+04,   8.317940e+00,   1.452139e+03,   1.381201e+02,   6.865770e-03,   1.659570e+01,   2.711524e+01
  8.180814e+04,   8.386737e+00,   1.507195e+03,   1.440846e+02,   6.916138e-03,   1.695128e+01,   2.755295e+01
  8.526870e+04,   8.455948e+00,   1.564307e+03,   1.502922e+02,   6.966904e-03,   1.731361e+01,   2.799855e+01
  8.887565e+04,   8.525532e+00,   1.623541e+03,   1.567512e+02,   7.018074e-03,   1.768272e+01,   2.845215e+01
  9.263518e+04,   8.595444e+00,   1.684964e+03,   1.634698e+02,   7.069652e-03,   1.805868e+01,   2.891384e+01
  9.655373e+04,   8.665641e+00,   1.748649e+03,   1.704567e+02,   7.121640e-03,   1.844152e+01,   2.938374e+01
  1.006380e+05,   8.736078e+00,   1.814671e+03,   1.777210e+02,   7.174041e-03,   1.883131e+01,   2.986195e+01
  1.048951e+05,   8.806716e+00,   1.883106e+03,   1.852720e+02,   7.226857e-03,   1.922813e+01,   3.034862e+01
  1.093323e+05,   8.877509e+00,   1.954037e+03,   1.931195e+02,   7.280087e-03,   1.963202e+01,   3.084386e+01
  1.139572e+05,   8.948386e+00,   2.027542e+03,   2.012735e+02,   7.333736e-03,   2.004305e+01,   3.134781e+01
  1.187777e+05,   9.019334e+00,   2.103713e+03,   2.097442e+02,   7.387797e-03,   2.046130e+01,   3.186061e+01
  1.238021e+05,   9.090312e+00,   2.182639e+03,   2.185427e+02,   7.442267e-03,   2.088688e+01,   3.238242e+01
