Hugoniot 
Temperature Density   Pressure   IntEnergy  SpEntropy   Part. Vel.  Shock Vel. 
K ,          g/cm3   ,   GPa   ,     MJ/kg  , MJ/K/kg ,   km/s ,    km/s
  1.120000e+04,   6.423766e+00,   3.954843e+02,   3.085193e+01,   5.053602e-03,   7.826582e+00,   1.569282e+01
  1.125000e+04,   6.427377e+00,   3.966052e+02,   3.095600e+01,   5.059697e-03,   7.839878e+00,   1.571061e+01
  1.130000e+04,   6.430982e+00,   3.977259e+02,   3.106006e+01,   5.065765e-03,   7.853156e+00,   1.572837e+01
  1.135000e+04,   6.434581e+00,   3.988463e+02,   3.116412e+01,   5.071806e-03,   7.866415e+00,   1.574609e+01
  1.140000e+04,   6.438126e+00,   3.999631e+02,   3.126799e+01,   5.077831e-03,   7.879592e+00,   1.576377e+01
  1.145000e+04,   6.441659e+00,   4.010792e+02,   3.137183e+01,   5.083831e-03,   7.892744e+00,   1.578142e+01
  1.150000e+04,   6.445187e+00,   4.021951e+02,   3.147567e+01,   5.089803e-03,   7.905877e+00,   1.579904e+01
  1.155000e+04,   6.448709e+00,   4.033107e+02,   3.157950e+01,   5.095750e-03,   7.918993e+00,   1.581663e+01
  1.160000e+04,   6.452225e+00,   4.044262e+02,   3.168332e+01,   5.101670e-03,   7.932091e+00,   1.583418e+01
  1.165000e+04,   6.455736e+00,   4.055414e+02,   3.178713e+01,   5.107564e-03,   7.945171e+00,   1.585170e+01
  1.170000e+04,   6.459242e+00,   4.066563e+02,   3.189093e+01,   5.113433e-03,   7.958234e+00,   1.586919e+01
  1.175000e+04,   6.462742e+00,   4.077711e+02,   3.199473e+01,   5.119276e-03,   7.971279e+00,   1.588665e+01
  1.180000e+04,   6.466237e+00,   4.088856e+02,   3.209852e+01,   5.125093e-03,   7.984307e+00,   1.590408e+01
  1.185000e+04,   6.469700e+00,   4.099980e+02,   3.220221e+01,   5.130892e-03,   7.997283e+00,   1.592148e+01
  1.190000e+04,   6.473132e+00,   4.111084e+02,   3.230580e+01,   5.136672e-03,   8.010208e+00,   1.593884e+01
  1.195000e+04,   6.476558e+00,   4.122186e+02,   3.240939e+01,   5.142427e-03,   8.023117e+00,   1.595617e+01
  1.200000e+04,   6.479979e+00,   4.133286e+02,   3.251297e+01,   5.148157e-03,   8.036008e+00,   1.597347e+01
  1.205000e+04,   6.483395e+00,   4.144384e+02,   3.261654e+01,   5.153864e-03,   8.048883e+00,   1.599073e+01
  1.210000e+04,   6.486806e+00,   4.155480e+02,   3.272011e+01,   5.159546e-03,   8.061741e+00,   1.600797e+01
  1.215000e+04,   6.490212e+00,   4.166574e+02,   3.282367e+01,   5.165204e-03,   8.074582e+00,   1.602518e+01
  1.220000e+04,   6.493613e+00,   4.177665e+02,   3.292723e+01,   5.170839e-03,   8.087407e+00,   1.604236e+01
  1.225000e+04,   6.497008e+00,   4.188755e+02,   3.303078e+01,   5.176450e-03,   8.100215e+00,   1.605952e+01
  1.230000e+04,   6.500398e+00,   4.199843e+02,   3.313432e+01,   5.182038e-03,   8.113007e+00,   1.607664e+01
  1.235000e+04,   6.503742e+00,   4.210899e+02,   3.323772e+01,   5.187613e-03,   8.125728e+00,   1.609373e+01
  1.240000e+04,   6.507072e+00,   4.221948e+02,   3.334108e+01,   5.193166e-03,   8.138423e+00,   1.611078e+01
  1.245000e+04,   6.510398e+00,   4.232995e+02,   3.344444e+01,   5.198697e-03,   8.151102e+00,   1.612781e+01
  1.250000e+04,   6.513718e+00,   4.244040e+02,   3.354779e+01,   5.204205e-03,   8.163764e+00,   1.614481e+01
  1.255000e+04,   6.517034e+00,   4.255083e+02,   3.365114e+01,   5.209690e-03,   8.176411e+00,   1.616178e+01
  1.260000e+04,   6.520344e+00,   4.266124e+02,   3.375448e+01,   5.215154e-03,   8.189042e+00,   1.617873e+01
  1.265000e+04,   6.523650e+00,   4.277164e+02,   3.385782e+01,   5.220595e-03,   8.201658e+00,   1.619564e+01
  1.270000e+04,   6.526951e+00,   4.288201e+02,   3.396116e+01,   5.226015e-03,   8.214257e+00,   1.621253e+01
  1.275000e+04,   6.530247e+00,   4.299237e+02,   3.406449e+01,   5.231413e-03,   8.226842e+00,   1.622939e+01
  1.280000e+04,   6.533539e+00,   4.310272e+02,   3.416782e+01,   5.236789e-03,   8.239410e+00,   1.624623e+01
  1.285000e+04,   6.536784e+00,   4.321275e+02,   3.427100e+01,   5.242154e-03,   8.251910e+00,   1.626303e+01
  1.290000e+04,   6.540018e+00,   4.332272e+02,   3.437416e+01,   5.247498e-03,   8.264386e+00,   1.627980e+01
  1.295000e+04,   6.543248e+00,   4.343267e+02,   3.447731e+01,   5.252822e-03,   8.276848e+00,   1.629655e+01
  1.300000e+04,   6.546473e+00,   4.354261e+02,   3.458046e+01,   5.258125e-03,   8.289294e+00,   1.631327e+01
  1.305000e+04,   6.549693e+00,   4.365253e+02,   3.468361e+01,   5.263407e-03,   8.301725e+00,   1.632996e+01
  1.310000e+04,   6.552909e+00,   4.376244e+02,   3.478676e+01,   5.268669e-03,   8.314142e+00,   1.634663e+01
  1.315000e+04,   6.556120e+00,   4.387233e+02,   3.488990e+01,   5.273910e-03,   8.326543e+00,   1.636327e+01
  1.320000e+04,   6.559326e+00,   4.398221e+02,   3.499304e+01,   5.279131e-03,   8.338930e+00,   1.637988e+01
  1.325000e+04,   6.562528e+00,   4.409207e+02,   3.509618e+01,   5.284332e-03,   8.351302e+00,   1.639647e+01
  1.330000e+04,   6.565726e+00,   4.420191e+02,   3.519932e+01,   5.289513e-03,   8.363660e+00,   1.641303e+01
  1.335000e+04,   6.568891e+00,   4.431155e+02,   3.530236e+01,   5.294681e-03,   8.375967e+00,   1.642956e+01
  1.340000e+04,   6.572034e+00,   4.442104e+02,   3.540534e+01,   5.299833e-03,   8.388237e+00,   1.644607e+01
  1.345000e+04,   6.575173e+00,   4.453051e+02,   3.550831e+01,   5.304966e-03,   8.400492e+00,   1.646255e+01
  1.350000e+04,   6.578307e+00,   4.463998e+02,   3.561129e+01,   5.310079e-03,   8.412733e+00,   1.647900e+01
  1.355000e+04,   6.581437e+00,   4.474943e+02,   3.571426e+01,   5.315173e-03,   8.424961e+00,   1.649543e+01
  1.360000e+04,   6.584563e+00,   4.485886e+02,   3.581724e+01,   5.320248e-03,   8.437174e+00,   1.651183e+01
  1.365000e+04,   6.587684e+00,   4.496828e+02,   3.592021e+01,   5.325304e-03,   8.449373e+00,   1.652821e+01
  1.370000e+04,   6.590801e+00,   4.507769e+02,   3.602318e+01,   5.330342e-03,   8.461557e+00,   1.654457e+01
  1.375000e+04,   6.593914e+00,   4.518709e+02,   3.612615e+01,   5.335361e-03,   8.473729e+00,   1.656090e+01
  1.380000e+04,   6.597022e+00,   4.529647e+02,   3.622912e+01,   5.340361e-03,   8.485886e+00,   1.657720e+01
  1.385000e+04,   6.600124e+00,   4.540583e+02,   3.633209e+01,   5.345343e-03,   8.498027e+00,   1.659348e+01
  1.390000e+04,   6.603181e+00,   4.551487e+02,   3.643491e+01,   5.350317e-03,   8.510100e+00,   1.660973e+01
  1.395000e+04,   6.606233e+00,   4.562390e+02,   3.653773e+01,   5.355272e-03,   8.522161e+00,   1.662596e+01
  1.400000e+04,   6.609281e+00,   4.573293e+02,   3.664055e+01,   5.360210e-03,   8.534207e+00,   1.664217e+01
  1.405000e+04,   6.612325e+00,   4.584193e+02,   3.674338e+01,   5.365129e-03,   8.546241e+00,   1.665835e+01
  1.410000e+04,   6.615365e+00,   4.595093e+02,   3.684620e+01,   5.370031e-03,   8.558261e+00,   1.667450e+01
  1.415000e+04,   6.618401e+00,   4.605992e+02,   3.694902e+01,   5.374916e-03,   8.570267e+00,   1.669063e+01
  1.420000e+04,   6.621432e+00,   4.616889e+02,   3.705185e+01,   5.379782e-03,   8.582261e+00,   1.670674e+01
  1.425000e+04,   6.624460e+00,   4.627786e+02,   3.715468e+01,   5.384632e-03,   8.594241e+00,   1.672283e+01
  1.430000e+04,   6.627484e+00,   4.638681e+02,   3.725750e+01,   5.389464e-03,   8.606208e+00,   1.673889e+01
  1.435000e+04,   6.630503e+00,   4.649575e+02,   3.736033e+01,   5.394279e-03,   8.618162e+00,   1.675493e+01
  1.440000e+04,   6.633512e+00,   4.660463e+02,   3.746314e+01,   5.399079e-03,   8.630094e+00,   1.677095e+01
  1.445000e+04,   6.636482e+00,   4.671325e+02,   3.756583e+01,   5.403870e-03,   8.641968e+00,   1.678694e+01
  1.450000e+04,   6.639448e+00,   4.682186e+02,   3.766852e+01,   5.408644e-03,   8.653830e+00,   1.680290e+01
  1.455000e+04,   6.642410e+00,   4.693046e+02,   3.777121e+01,   5.413402e-03,   8.665679e+00,   1.681885e+01
  1.460000e+04,   6.645369e+00,   4.703905e+02,   3.787391e+01,   5.418143e-03,   8.677516e+00,   1.683477e+01
  1.465000e+04,   6.648323e+00,   4.714763e+02,   3.797660e+01,   5.422867e-03,   8.689340e+00,   1.685067e+01
  1.470000e+04,   6.651274e+00,   4.725620e+02,   3.807930e+01,   5.427576e-03,   8.701151e+00,   1.686655e+01
  1.475000e+04,   6.654221e+00,   4.736476e+02,   3.818200e+01,   5.432268e-03,   8.712950e+00,   1.688240e+01
  1.480000e+04,   6.657164e+00,   4.747332e+02,   3.828471e+01,   5.436944e-03,   8.724736e+00,   1.689823e+01
  1.485000e+04,   6.660103e+00,   4.758186e+02,   3.838742e+01,   5.441604e-03,   8.736510e+00,   1.691404e+01
  1.490000e+04,   6.663039e+00,   4.769039e+02,   3.849012e+01,   5.446248e-03,   8.748272e+00,   1.692983e+01
  1.495000e+04,   6.665970e+00,   4.779892e+02,   3.859284e+01,   5.450876e-03,   8.760021e+00,   1.694560e+01
  1.500000e+04,   6.668859e+00,   4.790715e+02,   3.869542e+01,   5.455498e-03,   8.771708e+00,   1.696134e+01
  1.505000e+04,   6.671744e+00,   4.801537e+02,   3.879800e+01,   5.460105e-03,   8.783382e+00,   1.697706e+01
  1.510000e+04,   6.674624e+00,   4.812358e+02,   3.890059e+01,   5.464696e-03,   8.795044e+00,   1.699276e+01
  1.515000e+04,   6.677501e+00,   4.823179e+02,   3.900318e+01,   5.469271e-03,   8.806694e+00,   1.700844e+01
  1.520000e+04,   6.680375e+00,   4.833998e+02,   3.910577e+01,   5.473831e-03,   8.818332e+00,   1.702410e+01
  1.525000e+04,   6.683245e+00,   4.844817e+02,   3.920837e+01,   5.478377e-03,   8.829958e+00,   1.703973e+01
  1.530000e+04,   6.686111e+00,   4.855635e+02,   3.931097e+01,   5.482907e-03,   8.841572e+00,   1.705535e+01
  1.535000e+04,   6.688974e+00,   4.866453e+02,   3.941358e+01,   5.487422e-03,   8.853175e+00,   1.707094e+01
  1.540000e+04,   6.691833e+00,   4.877269e+02,   3.951619e+01,   5.491923e-03,   8.864765e+00,   1.708652e+01
  1.545000e+04,   6.694688e+00,   4.888085e+02,   3.961880e+01,   5.496408e-03,   8.876344e+00,   1.710207e+01
  1.550000e+04,   6.697540e+00,   4.898900e+02,   3.972141e+01,   5.500879e-03,   8.887912e+00,   1.711760e+01
  1.555000e+04,   6.700370e+00,   4.909701e+02,   3.982397e+01,   5.505340e-03,   8.899444e+00,   1.713311e+01
  1.560000e+04,   6.703177e+00,   4.920487e+02,   3.992647e+01,   5.509791e-03,   8.910940e+00,   1.714860e+01
  1.565000e+04,   6.705980e+00,   4.931273e+02,   4.002897e+01,   5.514227e-03,   8.922424e+00,   1.716407e+01
  1.570000e+04,   6.708780e+00,   4.942058e+02,   4.013148e+01,   5.518649e-03,   8.933897e+00,   1.717951e+01
  1.575000e+04,   6.711577e+00,   4.952842e+02,   4.023399e+01,   5.523057e-03,   8.945359e+00,   1.719494e+01
  1.580000e+04,   6.714370e+00,   4.963625e+02,   4.033651e+01,   5.527451e-03,   8.956809e+00,   1.721035e+01
  1.585000e+04,   6.717159e+00,   4.974408e+02,   4.043903e+01,   5.531831e-03,   8.968248e+00,   1.722574e+01
  1.590000e+04,   6.719945e+00,   4.985191e+02,   4.054155e+01,   5.536197e-03,   8.979676e+00,   1.724111e+01
  1.595000e+04,   6.722728e+00,   4.995972e+02,   4.064408e+01,   5.540549e-03,   8.991093e+00,   1.725646e+01
  1.600000e+04,   6.725508e+00,   5.006753e+02,   4.074662e+01,   5.544888e-03,   9.002498e+00,   1.727178e+01
  1.605000e+04,   6.728284e+00,   5.017534e+02,   4.084916e+01,   5.549212e-03,   9.013893e+00,   1.728709e+01
  1.610000e+04,   6.731056e+00,   5.028314e+02,   4.095171e+01,   5.553523e-03,   9.025276e+00,   1.730238e+01
  1.615000e+04,   6.733802e+00,   5.039076e+02,   4.105418e+01,   5.557827e-03,   9.036619e+00,   1.731765e+01
  1.620000e+04,   6.736532e+00,   5.049829e+02,   4.115662e+01,   5.562119e-03,   9.047934e+00,   1.733290e+01
  1.625000e+04,   6.739258e+00,   5.060581e+02,   4.125906e+01,   5.566399e-03,   9.059239e+00,   1.734813e+01
  1.630000e+04,   6.741981e+00,   5.071332e+02,   4.136151e+01,   5.570665e-03,   9.070533e+00,   1.736334e+01
  1.635000e+04,   6.744701e+00,   5.082083e+02,   4.146396e+01,   5.574918e-03,   9.081816e+00,   1.737853e+01
  1.640000e+04,   6.747418e+00,   5.092834e+02,   4.156642e+01,   5.579158e-03,   9.093088e+00,   1.739371e+01
  1.645000e+04,   6.750131e+00,   5.103584e+02,   4.166889e+01,   5.583385e-03,   9.104350e+00,   1.740886e+01
  1.650000e+04,   6.752841e+00,   5.114333e+02,   4.177136e+01,   5.587599e-03,   9.115601e+00,   1.742400e+01
  1.655000e+04,   6.755548e+00,   5.125083e+02,   4.187384e+01,   5.591800e-03,   9.126842e+00,   1.743911e+01
  1.660000e+04,   6.758252e+00,   5.135831e+02,   4.197632e+01,   5.595988e-03,   9.138072e+00,   1.745421e+01
  1.665000e+04,   6.760952e+00,   5.146580e+02,   4.207882e+01,   5.600164e-03,   9.149292e+00,   1.746929e+01
  1.670000e+04,   6.763650e+00,   5.157328e+02,   4.218131e+01,   5.604327e-03,   9.160501e+00,   1.748435e+01
  1.675000e+04,   6.766327e+00,   5.168063e+02,   4.228376e+01,   5.608482e-03,   9.171679e+00,   1.749939e+01
  1.680000e+04,   6.768983e+00,   5.178785e+02,   4.238616e+01,   5.612628e-03,   9.182823e+00,   1.751442e+01
  1.685000e+04,   6.771637e+00,   5.189506e+02,   4.248856e+01,   5.616762e-03,   9.193957e+00,   1.752942e+01
  1.690000e+04,   6.774287e+00,   5.200227e+02,   4.259097e+01,   5.620883e-03,   9.205081e+00,   1.754441e+01
  1.695000e+04,   6.776934e+00,   5.210948e+02,   4.269339e+01,   5.624993e-03,   9.216195e+00,   1.755938e+01
  1.700000e+04,   6.779578e+00,   5.221668e+02,   4.279581e+01,   5.629090e-03,   9.227299e+00,   1.757433e+01
  1.705000e+04,   6.782219e+00,   5.232388e+02,   4.289824e+01,   5.633175e-03,   9.238392e+00,   1.758926e+01
  1.710000e+04,   6.784857e+00,   5.243108e+02,   4.300068e+01,   5.637248e-03,   9.249476e+00,   1.760418e+01
  1.715000e+04,   6.787491e+00,   5.253827e+02,   4.310313e+01,   5.641309e-03,   9.260549e+00,   1.761908e+01
  1.720000e+04,   6.790123e+00,   5.264547e+02,   4.320558e+01,   5.645359e-03,   9.271613e+00,   1.763396e+01
  1.725000e+04,   6.792752e+00,   5.275266e+02,   4.330804e+01,   5.649396e-03,   9.282666e+00,   1.764882e+01
  1.730000e+04,   6.795378e+00,   5.285984e+02,   4.341051e+01,   5.653422e-03,   9.293710e+00,   1.766366e+01
  1.735000e+04,   6.798001e+00,   5.296703e+02,   4.351299e+01,   5.657436e-03,   9.304744e+00,   1.767849e+01
  1.740000e+04,   6.800588e+00,   5.307397e+02,   4.361536e+01,   5.661446e-03,   9.315727e+00,   1.769330e+01
  1.745000e+04,   6.803171e+00,   5.318090e+02,   4.371774e+01,   5.665445e-03,   9.326699e+00,   1.770809e+01
  1.750000e+04,   6.805752e+00,   5.328783e+02,   4.382013e+01,   5.669432e-03,   9.337661e+00,   1.772287e+01
  1.755000e+04,   6.808330e+00,   5.339476e+02,   4.392253e+01,   5.673408e-03,   9.348614e+00,   1.773763e+01
  1.760000e+04,   6.810905e+00,   5.350169e+02,   4.402493e+01,   5.677372e-03,   9.359558e+00,   1.775237e+01
  1.765000e+04,   6.813477e+00,   5.360862e+02,   4.412735e+01,   5.681326e-03,   9.370491e+00,   1.776709e+01
  1.770000e+04,   6.816046e+00,   5.371554e+02,   4.422977e+01,   5.685268e-03,   9.381415e+00,   1.778180e+01
  1.775000e+04,   6.818612e+00,   5.382247e+02,   4.433220e+01,   5.689198e-03,   9.392330e+00,   1.779649e+01
  1.780000e+04,   6.821175e+00,   5.392939e+02,   4.443464e+01,   5.693118e-03,   9.403235e+00,   1.781116e+01
  1.785000e+04,   6.823736e+00,   5.403631e+02,   4.453709e+01,   5.697027e-03,   9.414131e+00,   1.782582e+01
  1.790000e+04,   6.826293e+00,   5.414323e+02,   4.463955e+01,   5.700925e-03,   9.425017e+00,   1.784046e+01
  1.795000e+04,   6.828848e+00,   5.425014e+02,   4.474201e+01,   5.704812e-03,   9.435894e+00,   1.785508e+01
  1.800000e+04,   6.831396e+00,   5.435703e+02,   4.484447e+01,   5.708689e-03,   9.446756e+00,   1.786969e+01
  1.805000e+04,   6.833913e+00,   5.446371e+02,   4.494685e+01,   5.712562e-03,   9.457574e+00,   1.788428e+01
  1.810000e+04,   6.836428e+00,   5.457039e+02,   4.504923e+01,   5.716424e-03,   9.468383e+00,   1.789886e+01
  1.815000e+04,   6.838939e+00,   5.467706e+02,   4.515163e+01,   5.720275e-03,   9.479183e+00,   1.791341e+01
  1.820000e+04,   6.841448e+00,   5.478374e+02,   4.525403e+01,   5.724116e-03,   9.489973e+00,   1.792795e+01
  1.825000e+04,   6.843955e+00,   5.489042e+02,   4.535645e+01,   5.727946e-03,   9.500755e+00,   1.794248e+01
  1.830000e+04,   6.846458e+00,   5.499709e+02,   4.545887e+01,   5.731766e-03,   9.511527e+00,   1.795699e+01
  1.835000e+04,   6.848959e+00,   5.510377e+02,   4.556130e+01,   5.735576e-03,   9.522290e+00,   1.797148e+01
  1.840000e+04,   6.851457e+00,   5.521044e+02,   4.566375e+01,   5.739375e-03,   9.533045e+00,   1.798596e+01
  1.845000e+04,   6.853952e+00,   5.531712e+02,   4.576620e+01,   5.743164e-03,   9.543790e+00,   1.800042e+01
  1.850000e+04,   6.856445e+00,   5.542379e+02,   4.586866e+01,   5.746942e-03,   9.554526e+00,   1.801487e+01
  1.855000e+04,   6.858935e+00,   5.553047e+02,   4.597113e+01,   5.750710e-03,   9.565254e+00,   1.802930e+01
  1.860000e+04,   6.861422e+00,   5.563714e+02,   4.607361e+01,   5.754469e-03,   9.575972e+00,   1.804372e+01
  1.865000e+04,   6.863907e+00,   5.574382e+02,   4.617610e+01,   5.758217e-03,   9.586682e+00,   1.805812e+01
  1.870000e+04,   6.866360e+00,   5.585028e+02,   4.627850e+01,   5.761962e-03,   9.597347e+00,   1.807250e+01
  1.875000e+04,   6.868809e+00,   5.595673e+02,   4.638091e+01,   5.765697e-03,   9.608000e+00,   1.808687e+01
  1.880000e+04,   6.871255e+00,   5.606317e+02,   4.648333e+01,   5.769422e-03,   9.618645e+00,   1.810122e+01
  1.885000e+04,   6.873699e+00,   5.616962e+02,   4.658576e+01,   5.773138e-03,   9.629282e+00,   1.811556e+01
  1.890000e+04,   6.876140e+00,   5.627607e+02,   4.668819e+01,   5.776843e-03,   9.639909e+00,   1.812988e+01
  1.895000e+04,   6.878578e+00,   5.638252e+02,   4.679064e+01,   5.780539e-03,   9.650528e+00,   1.814418e+01
  1.900000e+04,   6.881014e+00,   5.648897e+02,   4.689310e+01,   5.784225e-03,   9.661139e+00,   1.815848e+01
  1.905000e+04,   6.883447e+00,   5.659542e+02,   4.699557e+01,   5.787902e-03,   9.671741e+00,   1.817275e+01
  1.910000e+04,   6.885877e+00,   5.670187e+02,   4.709805e+01,   5.791569e-03,   9.682334e+00,   1.818701e+01
  1.915000e+04,   6.888305e+00,   5.680833e+02,   4.720054e+01,   5.795226e-03,   9.692919e+00,   1.820126e+01
  1.920000e+04,   6.890731e+00,   5.691478e+02,   4.730304e+01,   5.798874e-03,   9.703495e+00,   1.821549e+01
  1.925000e+04,   6.893154e+00,   5.702123e+02,   4.740555e+01,   5.802513e-03,   9.714063e+00,   1.822971e+01
  1.930000e+04,   6.895574e+00,   5.712769e+02,   4.750807e+01,   5.806142e-03,   9.724622e+00,   1.824391e+01
  1.935000e+04,   6.897981e+00,   5.723406e+02,   4.761056e+01,   5.809764e-03,   9.735159e+00,   1.825810e+01
  1.940000e+04,   6.900367e+00,   5.734030e+02,   4.771301e+01,   5.813381e-03,   9.745665e+00,   1.827227e+01
  1.945000e+04,   6.902751e+00,   5.744654e+02,   4.781547e+01,   5.816989e-03,   9.756163e+00,   1.828643e+01
  1.950000e+04,   6.905132e+00,   5.755279e+02,   4.791793e+01,   5.820588e-03,   9.766652e+00,   1.830057e+01
  1.955000e+04,   6.907511e+00,   5.765903e+02,   4.802041e+01,   5.824178e-03,   9.777134e+00,   1.831470e+01
  1.960000e+04,   6.909887e+00,   5.776528e+02,   4.812290e+01,   5.827758e-03,   9.787607e+00,   1.832882e+01
  1.965000e+04,   6.912261e+00,   5.787152e+02,   4.822540e+01,   5.831330e-03,   9.798071e+00,   1.834292e+01
  1.970000e+04,   6.914632e+00,   5.797777e+02,   4.832791e+01,   5.834892e-03,   9.808528e+00,   1.835700e+01
  1.975000e+04,   6.917001e+00,   5.808402e+02,   4.843043e+01,   5.838446e-03,   9.818977e+00,   1.837107e+01
  1.980000e+04,   6.919367e+00,   5.819028e+02,   4.853297e+01,   5.841990e-03,   9.829417e+00,   1.838513e+01
  1.985000e+04,   6.921731e+00,   5.829653e+02,   4.863551e+01,   5.845526e-03,   9.839850e+00,   1.839917e+01
  1.990000e+04,   6.924093e+00,   5.840279e+02,   4.873807e+01,   5.849053e-03,   9.850274e+00,   1.841320e+01
  1.995000e+04,   6.926452e+00,   5.850904e+02,   4.884063e+01,   5.852571e-03,   9.860690e+00,   1.842722e+01
  2.000000e+04,   6.928809e+00,   5.861530e+02,   4.894321e+01,   5.856080e-03,   9.871098e+00,   1.844122e+01
  2.084602e+04,   6.967817e+00,   6.040979e+02,   5.067894e+01,   5.914294e-03,   1.004538e+01,   1.867604e+01
  2.172783e+04,   7.007231e+00,   6.227696e+02,   5.248996e+01,   5.972664e-03,   1.022406e+01,   1.891682e+01
  2.264693e+04,   7.047070e+00,   6.422033e+02,   5.438003e+01,   6.031196e-03,   1.040728e+01,   1.916370e+01
  2.360492e+04,   7.087336e+00,   6.624360e+02,   5.635312e+01,   6.089901e-03,   1.059518e+01,   1.941688e+01
  2.460343e+04,   7.128032e+00,   6.835051e+02,   5.841332e+01,   6.148787e-03,   1.078791e+01,   1.967654e+01
  2.564418e+04,   7.169074e+00,   7.054440e+02,   6.056467e+01,   6.207886e-03,   1.098549e+01,   1.994285e+01
  2.672895e+04,   7.210542e+00,   7.283002e+02,   6.281193e+01,   6.267189e-03,   1.118817e+01,   2.021600e+01
  2.785961e+04,   7.252436e+00,   7.521172e+02,   6.515983e+01,   6.326709e-03,   1.139611e+01,   2.049618e+01
  2.903810e+04,   7.294738e+00,   7.769389e+02,   6.761324e+01,   6.386461e-03,   1.160942e+01,   2.078359e+01
  3.026644e+04,   7.337376e+00,   8.028072e+02,   7.017707e+01,   6.446475e-03,   1.182817e+01,   2.107841e+01
  3.154674e+04,   7.380423e+00,   8.297768e+02,   7.285689e+01,   6.506744e-03,   1.205260e+01,   2.138083e+01
  3.288120e+04,   7.423867e+00,   8.578986e+02,   7.565823e+01,   6.567283e-03,   1.228286e+01,   2.169105e+01
  3.427210e+04,   7.467609e+00,   8.872179e+02,   7.858657e+01,   6.628128e-03,   1.251897e+01,   2.200927e+01
  3.572184e+04,   7.511708e+00,   9.177953e+02,   8.164810e+01,   6.689277e-03,   1.276118e+01,   2.233568e+01
  3.723291e+04,   7.556158e+00,   9.496881e+02,   8.484900e+01,   6.750744e-03,   1.300962e+01,   2.267047e+01
  3.880790e+04,   7.600845e+00,   9.829471e+02,   8.819541e+01,   6.812567e-03,   1.326432e+01,   2.301384e+01
  4.044951e+04,   7.645829e+00,   1.017639e+03,   9.169411e+01,   6.874743e-03,   1.352552e+01,   2.336597e+01
  4.216056e+04,   7.691078e+00,   1.053826e+03,   9.535188e+01,   6.937292e-03,   1.379333e+01,   2.372706e+01
  4.394399e+04,   7.736489e+00,   1.091567e+03,   9.917559e+01,   7.000250e-03,   1.406778e+01,   2.409731e+01
  4.580287e+04,   7.782119e+00,   1.130934e+03,   1.031727e+02,   7.063614e-03,   1.434911e+01,   2.447690e+01
  4.774037e+04,   7.827882e+00,   1.171993e+03,   1.073505e+02,   7.127414e-03,   1.463737e+01,   2.486601e+01
  4.975983e+04,   7.873743e+00,   1.214815e+03,   1.117168e+02,   7.191669e-03,   1.493268e+01,   2.526484e+01
  5.186472e+04,   7.919712e+00,   1.259477e+03,   1.162795e+02,   7.256385e-03,   1.523520e+01,   2.567357e+01
  5.405865e+04,   7.965660e+00,   1.306048e+03,   1.210469e+02,   7.321605e-03,   1.554494e+01,   2.609241e+01
  5.634538e+04,   8.011628e+00,   1.354613e+03,   1.260274e+02,   7.387324e-03,   1.586210e+01,   2.652152e+01
  5.872885e+04,   8.057543e+00,   1.405250e+03,   1.312298e+02,   7.453570e-03,   1.618676e+01,   2.696111e+01
  6.121313e+04,   8.103344e+00,   1.458044e+03,   1.366631e+02,   7.520364e-03,   1.651900e+01,   2.741137e+01
  6.380250e+04,   8.149038e+00,   1.513084e+03,   1.423367e+02,   7.587710e-03,   1.685899e+01,   2.787248e+01
  6.650141e+04,   8.194515e+00,   1.570457e+03,   1.482604e+02,   7.655642e-03,   1.720675e+01,   2.834467e+01
  6.931448e+04,   8.239782e+00,   1.630261e+03,   1.544441e+02,   7.724163e-03,   1.756245e+01,   2.882810e+01
  7.224655e+04,   8.284799e+00,   1.692593e+03,   1.608984e+02,   7.793286e-03,   1.792621e+01,   2.932298e+01
  7.530265e+04,   8.329468e+00,   1.757550e+03,   1.676339e+02,   7.863041e-03,   1.829806e+01,   2.982955e+01
  7.848802e+04,   8.373810e+00,   1.825243e+03,   1.746618e+02,   7.933422e-03,   1.867820e+01,   3.034797e+01
  8.180814e+04,   8.417769e+00,   1.895780e+03,   1.819939e+02,   8.004447e-03,   1.906672e+01,   3.087849e+01
  8.526870e+04,   8.461269e+00,   1.969271e+03,   1.896421e+02,   8.076135e-03,   1.946370e+01,   3.142132e+01
  8.887565e+04,   8.504320e+00,   2.045840e+03,   1.976189e+02,   8.148483e-03,   1.986931e+01,   3.197666e+01
  9.263518e+04,   8.546884e+00,   2.125609e+03,   2.059375e+02,   8.221500e-03,   2.028367e+01,   3.254476e+01
  9.655373e+04,   8.588879e+00,   2.208702e+03,   2.146112e+02,   8.295204e-03,   2.070685e+01,   3.312585e+01
  1.006380e+05,   8.630316e+00,   2.295254e+03,   2.236540e+02,   8.369588e-03,   2.113905e+01,   3.372015e+01
  1.048951e+05,   8.671166e+00,   2.385406e+03,   2.330807e+02,   8.444657e-03,   2.158038e+01,   3.432790e+01
  1.093323e+05,   8.711397e+00,   2.479302e+03,   2.429065e+02,   8.520413e-03,   2.203100e+01,   3.494936e+01
  1.139572e+05,   8.750958e+00,   2.577087e+03,   2.531469e+02,   8.596862e-03,   2.249101e+01,   3.558477e+01
  1.187777e+05,   8.789845e+00,   2.678918e+03,   2.638183e+02,   8.673997e-03,   2.296057e+01,   3.623438e+01
